filename,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY,dataset,period_length,ratio,nb_anomaly,average_anom_length,median_anom_length,std_anom_length,data_len,point_anom,seq_anom,mixed_anom,type_an
Yahoo_A2synthetic_96_data.out,0,0,0,0.009569378,0.068965517,0,0,0,0,0.133333333,0.285714286,0,YAHOO,117,0.00070373,1,1,1,0,1421,1,0,0,point
Yahoo_A2synthetic_97_data.out,0,0.043010753,0,0.133333333,0.222222222,0,0.023799405,0,0,1,1,0.181818182,YAHOO,92,0.002814919,2,2,2,0,1421,0,1,0,sequence
Yahoo_A2synthetic_98_data.out,0.5,1,0,0,0.428571429,1,0,0.285714286,0,0,0.846153846,0.202247191,YAHOO,35,0.006333568,3,3,3,0,1421,0,1,0,sequence
Yahoo_A2synthetic_99_data.out,0,0,0,0,0.076923077,0,0,0,0,0,0,0.095238095,YAHOO,125,0.00070373,1,1,1,0,1421,1,0,0,point
Yahoo_A2synthetic_9_data.out,0,0.01183432,0.010638298,0.015151515,0.2,0,0,0,0,1,1,0.095238095,YAHOO,187,0.00070373,1,1,1,0,1421,1,0,0,point
001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,0.032084082,0.032905297,0.078642771,0.092769441,0.008086375,0.274840209,0.040459361,0.171167618,0.085899108,0.025392987,0,0,KDD21,208,0.00776991,1,620,620,0,79795,0,1,0,sequence
002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,0,0.047939376,0.033536415,0.096676737,0,0,0.107209147,0,0.034158272,0.047937191,0.023828186,0,KDD21,208,0.003749953,1,300,300,0,80001,0,1,0,sequence
003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,0,0.046988638,0.023671974,0,0.031404959,0,0,0,0.020171058,0.075069306,0.149799094,0.017399267,KDD21,208,0.00375,1,300,300,0,80000,0,1,0,sequence
004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,0.296994697,0.41449224,0.540441176,0.570446735,0.041961376,0,0.213953488,0.467499471,0.304075235,0.234990982,0.176024669,0.427732463,KDD21,81,0.018181818,1,200,200,0,11000,0,1,0,sequence
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.txt,0,0.00248139,0.007220217,0,0,0,0,0,0,0.010471204,0,0,KDD21,24,0.00012219,1,1,1,0,8184,1,0,0,point
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.txt,0,0.075117371,0.126126126,0.210526316,0,0,0.622699387,0,0.097257289,0,0.024054983,0,KDD21,24,0.002932551,1,24,24,0,8184,0,1,0,sequence
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.txt,0,0.069249395,0.050295858,0.134453782,0,0,0,0,0.028360447,0.018916595,0.019607843,0,KDD21,24,0.002932551,1,24,24,0,8184,0,1,0,sequence
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt,0,0.105241854,0.056827151,0.197183099,0.064276885,0,0,0,0.20261067,0.137151865,0.135029618,0,KDD21,24,0.005865103,1,48,48,0,8184,0,1,0,sequence
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.txt,0,0.087006331,0.142180095,0.270096463,0,0,0.306306306,0,0.091639871,0.059651097,0.035220126,0,KDD21,24,0.005865103,1,48,48,0,8184,0,1,0,sequence
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.txt,0,0.055458132,0.084422635,0.339799058,0,0,0,0,0.083260656,0.031602709,0.067172036,0,KDD21,24,0.005865103,1,48,48,0,8184,0,1,0,sequence
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.txt,0.148434385,0.252583979,0.201589012,0.168421053,0.048748192,0.136604137,0.113373693,0.261049464,0.09041232,0.058677567,0.036362039,0.404255319,KDD21,91,0.01,1,300,300,0,30000,0,1,0,sequence
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt,0.053336399,0.110170845,0.102850925,0,0.013015184,0.079084287,0,0.161352949,0.073115004,0.015089163,0.010618708,0.041002278,KDD21,91,0.003333333,1,100,100,0,30000,0,1,0,sequence
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,0,0,0.662251656,0.547945205,0.008943359,0,0.185528757,0,0.215053763,0.032283508,0.017309205,0,KDD21,166,0.003333333,1,100,100,0,30000,0,1,0,sequence
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,0,0,0.73800738,0.56022409,0.009245975,0,0.760456274,0,0.458715596,0.016485352,0.012736652,0,KDD21,166,0.003333333,1,100,100,0,30000,0,1,0,sequence
015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt,0.043858469,0.055052777,0.009904216,0,0.00621425,0,0.06426038,0,0.039624079,0,0,0.030626262,KDD21,125,0.0015,1,300,300,0,200000,0,1,0,sequence
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,0,0.328677075,0.751879699,0.735294118,0.010081358,0,0.870731707,0,0.880419664,0.034910155,0.02580253,0,KDD21,166,0.006666667,1,200,200,0,30000,0,1,0,sequence
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,0,0.20242915,0.632911392,0.527704485,0.009438136,0,0.754716981,0,0.454545455,0.051843598,0.037864714,0,KDD21,166,0.003333333,1,100,100,0,30000,0,1,0,sequence
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt,0,0,0.377358491,0.561797753,0.009968617,0,0.78125,0,0.465116279,0.016929226,0.008056807,0,KDD21,166,0.003333333,1,100,100,0,30000,0,1,0,sequence
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt,0,0.122905028,0.333333333,0.303448276,0,0,0,0,0.118189375,0.097560976,0,0,KDD21,218,0.003666667,1,44,44,0,12000,0,1,0,sequence
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,0.071377314,0.184859891,0.497082847,0.719594595,0,0.431224275,0.447063986,0,0.097389941,0.370847404,0.029563646,0.078522996,KDD21,218,0.01775,1,213,213,0,12000,0,1,0,sequence
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,0.092627599,0.350194553,0.358565737,0.304054054,0,0,0.245231608,0.067751356,0.321621622,0.098370198,0.105308663,0,KDD21,218,0.00375,1,45,45,0,12000,0,1,0,sequence
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt,0.266858651,0,0.641304348,0.591478697,0.064430715,0,0,0,0.226470588,0.205518554,0,0.502538071,KDD21,218,0.009833333,1,118,118,0,12000,0,1,0,sequence
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,0.64,0,0.577777778,0.514851485,0.097938144,0.668810289,0.484953376,0.45807324,0.304642887,0.442060086,0.109725686,0.522727273,KDD21,218,0.008666667,1,104,104,0,12000,0,1,0,sequence
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,0,0.033805703,0.1875,0.288461538,0,0,0,0,0,0.069498069,0.037333333,0,KDD21,154,0.003999467,1,30,30,0,7501,0,1,0,sequence
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt,0,0.279792746,0.282722513,0.258373206,0,0,0,0,0,0.084650688,0.03812825,0,KDD21,154,0.00359952,1,27,27,0,7501,0,1,0,sequence
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt,0.368794326,0.306208635,0.525331452,0.74191237,0,0.391111111,0.578595318,0,0.239130435,0.313901345,0,0,KDD21,173,0.022365478,1,170,170,0,7601,0,1,0,sequence
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,0,0,0,0,0,0,0,0,0,0.041884817,0.115273775,0,KDD21,183,0.001599787,1,12,12,0,7501,0,1,0,sequence
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,0,0.74,0.352380952,0.408839779,0.084517045,0,0,0,0,0.286012847,0.303767179,0,KDD21,183,0.0148,1,111,111,0,7500,0,1,0,sequence
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,0,0,0.392374901,0,0,0,0,0,0.04029304,0,0.23216445,0,KDD21,183,0.0136,1,102,102,0,7500,0,1,0,sequence
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,0,0.026954178,0.104166667,0.758364312,0,0,0,0,0,0.118181818,0.064157927,0,KDD21,183,0.001333333,1,10,10,0,7500,0,1,0,sequence
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,0.345691183,0.227956989,0.883977901,0.808080808,0,0.234042553,0.417092236,0,0.155688623,0.339568345,0.10259366,0,KDD21,183,0.021333333,1,160,160,0,7500,0,1,0,sequence
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,0.758668516,0.381939304,0.550286042,0.746900216,0.152791381,0.410301954,0.350036311,0.410301954,0.306023316,0.372940156,0.144388252,0.393177738,KDD21,178,0.048900423,1,358,358,0,7321,0,1,0,sequence
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt,0.373060416,0.546253684,0.711008844,0.810625392,0,0,0.424898512,0,0.280045169,0.372340426,0.120291616,0.27027027,KDD21,173,0.0229265,1,170,170,0,7415,0,1,0,sequence
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,0.663793103,0.154150198,0.465785381,0.669546436,0.17099674,0.732086647,0.348191758,0.727422003,0.20015456,0.257016248,0,0,KDD21,154,0.020250849,1,155,155,0,7654,0,1,0,sequence
035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,0,0,0,0,0.043369603,0,0,0,0,0.067435159,0,0,KDD21,165,0.014531396,1,109,109,0,7501,0,1,0,sequence
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,0,0,0,0,0,0,0,0,0,0,0,0,KDD21,175,0.010931876,1,82,82,0,7501,0,1,0,sequence
037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,0.037037037,0.138504155,0.042083836,0.088865096,0.03468848,0.126262626,0.018905758,0.259067358,0.031134565,0.025011867,0.03909148,0.893162868,KDD21,33,0.001666611,1,50,50,0,30001,0,1,0,sequence
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt,0.036050799,0.04195961,0.035108481,0.100286533,0.006294658,0.038103302,0.01603467,0.040025173,0.054054054,0.025907748,0.012770963,0.234611787,KDD21,33,0.002337229,1,70,70,0,29950,0,1,0,sequence
039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt,0.017576852,0.041493776,0.012269939,0.079155673,0.037798777,0.084507042,0,0.083333333,0.023962966,0.031764803,0.055587949,0.4,KDD21,33,0.001001669,1,30,30,0,29950,0,1,0,sequence
040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt,0.105763335,0.062887237,0.068801898,0.115746067,0,0,0.13075189,0,0.230769231,0.027210884,0.042781226,0,KDD21,34,0.004323821,1,130,130,0,30066,0,1,0,sequence
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,0.022495478,0.025989965,0.018470282,0.137540845,0,0.173901472,0.017056533,0.063832643,0.010979064,0.037156328,0.031728308,0,KDD21,33,0.004358613,1,130,130,0,29826,0,1,0,sequence
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt,0,0.02135046,0.057054466,0.237744099,0,0.060763438,0.081492697,0,0.128628703,0.094562603,0.01633793,0,KDD21,33,0.00770287,1,230,230,0,29859,0,1,0,sequence
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt,0,0.10549236,0,0,0.019183673,0,0.28440367,0,0.099344602,0.0095521,0.014163164,0.375,KDD21,45,0.006486399,1,160,160,0,24667,0,1,0,sequence
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt,0,0.045722427,0.188726437,0.398843931,0,0,0.41509434,0,0.175638154,0.075137617,0.009827417,0,KDD21,168,0.011225819,1,336,336,0,29931,0,1,0,sequence
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.txt,0,0,0,0,0,0,0.494143893,0,0.132963089,0.078894074,0.103424955,0,KDD21,168,0.012027664,1,360,360,0,29931,0,1,0,sequence
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.txt,0,0,0.232105902,0,0,0,0,0,0,0.061221002,0.034023991,0,KDD21,168,0.002405533,1,72,72,0,29931,0,1,0,sequence
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt,0,0.020618557,0.038647343,0.371428571,0.006015038,0,0,0,0.109252483,0.050651769,0.028077212,0,KDD21,168,0.002405533,1,72,72,0,29931,0,1,0,sequence
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.txt,0,0.204137218,0.382733654,0.514028237,0,0,0.317862166,0,0.095493859,0.023336364,0,0,KDD21,98,0.00855832,1,97,97,0,11334,0,1,0,sequence
049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.txt,0,0,0,0,0,0,0,0,0,0,0,0,KDD21,98,0.001315097,1,15,15,0,11406,0,1,0,sequence
050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt,0,0.170356112,0.289997274,0,0,0,0,0.122362869,0.0634262,0.037877367,0.029068931,0,KDD21,98,0.008577998,1,97,97,0,11308,0,1,0,sequence
051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.txt,0,0.067114094,0.186915888,0.081967213,0,0,0,0,0,0.022813688,0.014569536,0.022988506,KDD21,98,0.000878117,1,10,10,0,11388,0,1,0,sequence
052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.txt,0,0.559516001,0.692579505,0.644736842,0,0,0.514175258,0,0.281331462,0.136334813,0.033407572,0.0228439,KDD21,98,0.008666431,1,98,98,0,11308,0,1,0,sequence
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,0,0,0,0,0.033543867,0,0.262908012,0,0.221345708,0.025052411,0.030829268,0,KDD21,115,0.034560144,1,231,231,0,6684,0,1,0,sequence
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,0.419928826,0,0.37428095,0.908360739,0.079136098,0.674285714,0.051308629,0.651933702,0.244442088,0.049223295,0.007334536,0.009771229,KDD21,115,0.00882705,1,59,59,0,6684,0,1,0,sequence
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,0.027295285,0.196429112,0.041000432,0.09070632,0.009778147,0.04,0.063482646,0.048774126,0.032854868,0.005636856,0,0.048286604,KDD21,40,0.003896003,1,150,150,0,38501,0,1,0,sequence
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,0,0.052029136,0.037720098,0.282352941,0.005040225,0,0,0,0.045210728,0.036626506,0.029239314,0,KDD21,40,0.002605592,1,100,100,0,38379,0,1,0,sequence
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,0,0.056797583,0,0,0,0,0,0,0.011253849,0.008680047,0.005400914,0,KDD21,40,0.002613081,1,100,100,0,38269,0,1,0,sequence
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.txt,0,0.253039763,0.018771331,0.384823848,0.005212104,0,0.059748428,0,0.023252221,0.008612514,0.007042906,0,KDD21,40,0.001766188,1,68,68,0,38501,0,1,0,sequence
059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.txt,0,0.01808757,0.007873962,0,0.010233623,0,0.02352441,0,0,0.003339265,0.002631807,0,KDD21,125,0.004615385,1,300,300,0,65000,0,1,0,sequence
060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.txt,0,0.051896208,0,0,0.020215454,0,0,0,0.025337556,0.003159886,0.003528534,0,KDD21,125,0.004615385,1,300,300,0,65000,0,1,0,sequence
061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.txt,0,0,0.0204286,0,0.063213703,0,0.018164029,0,0.012921811,0.028497412,0.024537509,0,KDD21,125,0.009230769,1,600,600,0,65000,0,1,0,sequence
062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.txt,0,0.066498331,0.013518757,0.078197596,0.014262205,0,0,0,0,0,0,0,KDD21,125,0.00171875,1,110,110,0,64000,0,1,0,sequence
063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.txt,0,0.130646462,0.024249307,0,0.03860077,0,0,0,0.006006558,0.017710208,0.010463906,0,KDD21,125,0.01015625,1,650,650,0,64000,0,1,0,sequence
064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.txt,0,0.155586003,0.06189968,0,0.055180084,0.295940637,0.012589916,0,0.010266535,0.039967457,0.014293671,0,KDD21,125,0.0125,1,800,800,0,64000,0,1,0,sequence
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.txt,0,0.052315609,0.04539071,0.166287016,0,0,0,0,0.087824351,0.010259179,0,0,KDD21,26,0.0029997,1,30,30,0,10001,0,1,0,sequence
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.txt,0.184280187,0.041356493,0.053737891,0.105263158,0,0.14778626,0,0,0.050500393,0.010163228,0.042746114,0,KDD21,26,0.0025005,1,25,25,0,9998,0,1,0,sequence
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.txt,0,0.067782768,0.058495822,0,0.095400341,0,0,0.166219839,0.080385368,0.017222134,0,0.154761905,KDD21,26,0.005001,1,50,50,0,9998,0,1,0,sequence
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.txt,0,0.081766149,0.095785441,0.151975684,0,0.151456311,0,0,0.187723457,0.020439356,0.04567474,0,KDD21,26,0.005001,1,50,50,0,9998,0,1,0,sequence
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.txt,0,0.009803922,0.024096386,0.019047619,0,0,0,0,0.002378121,0,0,0.009049774,KDD21,26,9.97E-05,1,1,1,0,10028,1,0,0,point
070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.txt,0.023747301,0,0.049844237,0.291332848,0.012862232,0.260823127,0.080256822,0.174978128,0.049517207,0.028352766,0,0.031434185,KDD21,233,0.003563601,1,200,200,0,56123,0,1,0,sequence
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.txt,0.046077641,0,0.107845781,0.396825397,0.019418358,0.568143428,0.080775444,0.793650794,0.037601053,0.007521521,0.006771527,0.04614821,KDD21,233,0.003636364,1,200,200,0,55000,0,1,0,sequence
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.txt,0.01682058,0.011706798,0.038022814,0.201511335,0,0.151088348,0.038139556,0,0.076205384,0.004595021,0.016366148,0,KDD21,233,0.003636364,1,200,200,0,55000,0,1,0,sequence
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.txt,0.259492079,0.097932236,0,0,0.046122387,0,0,0.074977141,0,0.007029464,0.004560256,0.076749436,KDD21,125,0.003833333,1,345,345,0,90000,0,1,0,sequence
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.txt,0,0.086536366,0.055094718,0.420664207,0.012027471,0,0.025224029,0,0.03878177,0.047836432,0.049825443,0,KDD21,188,0.011110802,1,400,400,0,36001,0,1,0,sequence
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.txt,0.020629085,0.039587399,0.056567957,0.420118343,0.02727477,0,0.028873372,0,0.03176995,0.067257271,0.066461964,0,KDD21,189,0.013333333,1,400,400,0,30000,0,1,0,sequence
076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880.txt,0,0.054590511,0.011012647,0,0.032834259,0.013471421,0.186171805,0.061250121,0.031168995,0.005894623,0.007632662,0.035554191,KDD21,125,0.006051282,1,1180,1180,0,195000,0,1,0,sequence
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.txt,0,8.70E-05,0,0,0,4.02E-05,0,0,0,0.000109212,0.000286821,0.000689417,KDD21,125,5.13E-06,1,1,1,0,195000,1,0,0,point
078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.txt,0,0,0.018858779,0.126582278,0,0,0,0,0.012668507,0.004469769,0.006015905,0,KDD21,125,0.00076,1,152,152,0,200000,0,1,0,sequence
080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.txt,0,0,0,0,0,0,0,0,0,0,0,0,KDD21,125,5.26E-06,1,1,1,0,190050,1,0,0,point
081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.txt,0,0,0,0,0,0,0,0,0,0,0,0,KDD21,125,5.26E-06,1,1,1,0,190100,1,0,0,point
082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.txt,0,0,0,0,0,0,0,0,0,0,0,0,KDD21,125,5.12E-06,1,1,1,0,195250,1,0,0,point
083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511.txt,0,0.00508867,0,0,0,0.001744861,0,0,0,0.01488666,0.013185165,0.014308426,KDD21,125,0.000512821,1,100,100,0,195000,0,1,0,sequence
084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.txt,0.018116677,0.043243243,0.031147796,0.13029316,0.015061616,0,0.016074586,0.048402711,0.016268098,0.008347524,0.010804692,0.467532468,KDD21,108,0.0025,1,100,100,0,40000,0,1,0,sequence
085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.txt,0,0.035769849,0.04842615,0.23255814,0.012952235,0,0.027192689,0,0.100671141,0.029120922,0.012754476,0,KDD21,108,0.0025,1,100,100,0,40000,0,1,0,sequence
086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.txt,0,0.010763601,0.036012676,0.175561798,0,0,0.172651934,0,0.060904063,0.011889822,0.016903306,0.014006791,KDD21,276,0.003125,1,250,250,0,80000,0,1,0,sequence
087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.txt,0.090758325,0.147881564,0.069013368,0.274788494,0.009490246,0.003498366,0.012763614,0.305620609,0.059241947,0.01062641,0.018620732,0.033890233,KDD21,172,0.006166667,1,370,370,0,60000,0,1,0,sequence
088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.txt,0,0.050631413,0.118598383,0,0.008818624,0,0.011977893,0,0.021612439,0.016329021,0.003873771,0,KDD21,173,0.006491114,1,370,370,0,57001,0,1,0,sequence
089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.txt,0.008274094,0.005974941,0.010132325,0.063597532,0,0,0.031966696,0,0.025949292,0,0.005914486,0,KDD21,243,0.000515381,1,67,67,0,130001,0,1,0,sequence
090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.txt,0.008547889,0.011390319,0.1368358,0.38011965,0,0,0.020456371,0,0.13512317,0.055361759,0.039580112,0,KDD21,243,0.006414687,1,826,826,0,128767,0,1,0,sequence
091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.txt,0,0.017403833,0.033979245,0,0,0,0.037347577,0,0.029734174,0.025646414,0.039106241,0,KDD21,243,0.002857386,1,370,370,0,129489,0,1,0,sequence
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.txt,0,0.000121029,0.000167954,0,0.001465201,0,0,0,0,0.003552398,0.000785855,0,KDD21,243,7.81E-06,1,1,1,0,128001,1,0,0,point
093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.txt,0.020683065,0.033865248,0.054078228,0.095060578,0.065114146,0.261112664,0.067295669,0.231093673,0.101474653,0.067494696,0.043890499,0.014447884,KDD21,208,0.00776991,1,620,620,0,79795,0,1,0,sequence
094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.txt,0.235009444,0.412045538,0.46584255,0.568965517,0.103414948,0,0.313186813,0.344766931,0.351491338,0.250192867,0.168079361,0.427732463,KDD21,81,0.018181818,1,200,200,0,11000,0,1,0,sequence
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt,0,0.091831803,0.11945117,0,0.091834525,0,0,0,0.108339273,0.106574989,0.026449644,0,KDD21,24,0.005865103,1,48,48,0,8184,0,1,0,sequence
096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt,0.046181172,0.454545455,0.751879699,0.724637681,0.007479824,0,0.870731707,0.04272802,0.597529399,0.025190061,0.041455351,0.012152778,KDD21,166,0.006666667,1,200,200,0,30000,0,1,0,sequence
097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.txt,0.242105263,0.337078652,0.346153846,0.282131661,0,0.157450873,0.43902439,0.36437247,0,0.024625624,0.114701131,0.055865922,KDD21,218,0.00375,1,45,45,0,12000,0,1,0,sequence
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,0,0.047619048,0,0.025160829,0,0,0,0.009892828,0,0.045028143,0.040747029,0,KDD21,183,0.001599787,1,12,12,0,7501,0,1,0,sequence
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,0.59958554,0.15265361,0.473013493,0.699774266,0.080100419,0.762190311,0.483365949,0.845007452,0.365475279,0.219278882,0,0,KDD21,154,0.020250849,1,155,155,0,7654,0,1,0,sequence
100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt,0.041226722,0.15015015,0.055986827,0.09343832,0.02926937,0.143266476,0.056756757,0.255102041,0.02786536,0.02960242,0.021310283,0.893162868,KDD21,34,0.001666611,1,50,50,0,30001,0,1,0,sequence
101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.txt,0.115430372,0,0.070063694,0.085245153,0,0.075251722,0.107893746,0,0.074123097,0.038070222,0.020699229,0,KDD21,34,0.004323821,1,130,130,0,30066,0,1,0,sequence
102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.txt,0,0.112520093,0,0,0.015122265,0,0.215134647,0,0.014401124,0.004989048,0,0.315789474,KDD21,46,0.006486399,1,160,160,0,24667,0,1,0,sequence
103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.txt,0.220277921,0.556166726,0.557811471,0.636363636,0,0,0.524271845,0.49351385,0.022167017,0.115178172,0.039681597,0.023937554,KDD21,98,0.008666431,1,98,98,0,11308,0,1,0,sequence
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt,0,0.064414768,0.009837306,0,0,0,0,0,0,0.015085212,0.006658806,0,KDD21,40,0.002613081,1,100,100,0,38269,0,1,0,sequence
105_UCR_Anomaly_NOISEgait3_24500_59900_60500.txt,0,0.037805782,0.033954727,0,0.028386257,0,0.093038204,0.019038781,0.013160762,0.018219394,0.016121259,0.064353312,KDD21,125,0.009230769,1,600,600,0,65000,0,1,0,sequence
106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.txt,0.164912435,0.083753475,0.123287517,0,0.029911754,0.137198068,0,0.019537302,0,0.011198778,0.01008495,0,KDD21,125,0.01015625,1,650,650,0,64000,0,1,0,sequence
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.txt,0,0,0,0,0.037292818,0.241316271,0,0,0,0,0,0,KDD21,26,0.005001,1,50,50,0,9998,0,1,0,sequence
